Symbol	201414878-01	201414879-01	201414880-01	201414881-01	201414882-01	201414883-01
ENSG00000142794.14	221	167	45	337	352	353
ENSG00000142798.12	5500	2428	882	17248	15175	20604
ENSG00000142856.12	794	676	314	828	907	700
ENSG00000142864.10	6480	5237	2290	10014	6308	11329
ENSG00000142867.8	1074	842	397	1164	1216	1136
ENSG00000142871.11	10060	7413	4404	14702	10922	19873
ENSG00000142875.15	2072	1655	845	3660	3805	3873
ENSG00000142892.10	3320	3380	1577	4066	5620	4137
ENSG00000142910.11	47	26	11	277	232	286
ENSG00000142920.12	44	46	15	122	74	123
ENSG00000142937.7	13550	10012	2255	11559	13488	11649
ENSG00000142945.8	224	247	71	351	381	284
ENSG00000142949.12	2713	1613	584	3220	2815	4274
ENSG00000142959.4	0	1	0	4	3	5
ENSG00000142961.10	201	160	38	374	359	382
ENSG00000142973.8	0	0	0	1	0	0
ENSG00000143001.4	2	0	0	3	0	1
ENSG00000143006.7	0	0	0	1	0	0
ENSG00000143013.8	3253	3152	1521	3541	4379	4066
ENSG00000143028.7	3	2	2	16	16	16
ENSG00000143032.7	0	1	0	1	0	0
ENSG00000143033.13	1298	1234	516	1605	1720	1561
ENSG00000143036.12	47	25	21	71	101	67
ENSG00000143061.13	578	400	176	1300	1446	1444
ENSG00000143067.4	424	362	186	510	488	544
ENSG00000143079.10	3002	2046	987	4891	4012	5653
ENSG00000143093.10	931	618	214	1720	1829	1811
ENSG00000143105.5	0	1	0	1	0	0
ENSG00000143106.8	1899	1604	574	2539	3296	2565
ENSG00000143107.4	1	0	0	1	3	0
ENSG00000143110.7	7	10	2	13	15	16
ENSG00000143119.8	1	0	0	1	0	0
ENSG00000143125.5	1	0	0	0	0	0
ENSG00000143126.7	634	306	120	1671	1615	2163
ENSG00000143127.8	12	10	3	12	14	24
ENSG00000143140.6	0	0	2	1	0	0
ENSG00000143147.10	265	167	43	385	350	368
ENSG00000143149.8	1287	1149	567	2011	2226	2159
ENSG00000143153.8	3284	2195	968	5786	3133	7294
ENSG00000143155.8	1191	1077	613	1571	1943	1728
ENSG00000143156.9	849	803	385	1212	1518	1291
ENSG00000143157.7	1550	1062	454	2031	2018	2283
ENSG00000143158.6	651	583	300	852	1142	913
ENSG00000143162.7	2288	1970	1338	3148	3356	3232
ENSG00000143164.11	5796	4841	2306	6779	6022	7146
ENSG00000143167.7	5	1	1	10	12	11
ENSG00000143171.8	1	0	0	1	0	0
ENSG00000143178.8	19	26	8	48	49	56
ENSG00000143179.8	1258	873	305	1645	1742	1738
ENSG00000143183.12	4720	4403	2409	5556	7253	5855
ENSG00000143184.4	0	0	0	1	0	1
ENSG00000143185.3	0	0	0	0	0	0
ENSG00000143190.17	972	719	347	1384	1783	1426
ENSG00000143194.8	0	0	0	0	1	0
ENSG00000143195.8	5	5	4	14	8	7
ENSG00000143196.4	0	0	0	0	0	0
ENSG00000143198.8	1057	681	303	1263	1782	1236
ENSG00000143199.13	6	2	1	15	5	6
ENSG00000143207.15	1170	1062	469	1552	1479	1522
ENSG00000143217.7	3	3	3	7	7	5
ENSG00000143222.7	1088	841	301	1338	1239	1528
ENSG00000143224.13	361	268	75	453	472	431
ENSG00000143226.9	0	0	1	2	0	1
ENSG00000143228.8	186	254	76	320	342	290
ENSG00000143248.8	31	41	18	141	158	170
ENSG00000143252.10	42	33	9	86	76	137
ENSG00000143256.4	564	589	243	696	511	910
ENSG00000143257.7	1	0	0	12	2	4
ENSG00000143258.11	187	123	47	278	164	300
ENSG00000143278.3	0	0	0	1	0	0
ENSG00000143294.10	436	262	70	704	464	842
ENSG00000143297.14	2	0	0	2	2	0
ENSG00000143303.7	94	36	16	131	95	171
ENSG00000143314.8	913	760	264	1316	1548	1408
ENSG00000143315.5	281	217	72	391	460	399
ENSG00000143318.8	1	1	1	2	3	2
ENSG00000143319.12	554	381	167	732	685	729
ENSG00000143320.4	26	8	9	93	47	104
ENSG00000143321.14	4908	3413	1153	5743	5339	5861
ENSG00000143322.15	6795	5148	2522	8516	9208	9376
ENSG00000143324.9	2714	2313	897	3759	4358	4001
ENSG00000143333.6	1	2	0	3	1	0
ENSG00000143337.14	2876	2448	1196	3864	4259	4198
ENSG00000143340.6	1	0	0	0	0	0
ENSG00000143341.7	437	329	189	1236	1021	1434
ENSG00000143344.11	1453	992	464	3008	2882	3402
ENSG00000143353.7	958	879	402	1803	2311	1641
ENSG00000143355.11	1	0	0	0	1	1
ENSG00000143363.11	366	244	94	399	402	383
ENSG00000143365.12	20	12	12	19	11	22
ENSG00000143367.11	4233	2412	1001	4728	4863	4897
ENSG00000143368.9	146	71	35	263	167	262
ENSG00000143369.10	343	125	40	697	427	783
ENSG00000143373.13	218	97	47	304	322	338
ENSG00000143374.10	366	245	72	533	594	600
ENSG00000143375.10	10	6	3	14	13	29
ENSG00000143376.8	1414	1238	559	1855	1919	2054
ENSG00000143379.8	1331	1095	468	1702	1891	1655
ENSG00000143382.9	64	17	11	384	229	458
ENSG00000143384.8	11237	10065	5197	16852	18180	19335
ENSG00000143387.8	1737	1283	616	4239	5048	3890
ENSG00000143390.13	844	660	276	1665	2323	1756
ENSG00000143393.12	1139	649	200	1674	1220	1929
ENSG00000143398.15	1621	1083	588	2290	2312	2731
ENSG00000143401.10	2995	2473	1461	2959	3146	3737
ENSG00000143409.11	415	236	99	306	435	420
ENSG00000143412.5	9	10	1	6	5	9
ENSG00000143416.16	19	14	2	108	102	124
ENSG00000143418.15	2227	1784	796	3008	3218	3140
ENSG00000143420.13	2786	2448	991	3215	3667	3439
ENSG00000143429.5	161	104	74	207	250	286
ENSG00000143434.11	31	29	10	48	48	70
ENSG00000143436.6	1090	893	342	1335	1492	1299
ENSG00000143437.16	1753	1497	707	2216	2006	2228
ENSG00000143442.17	1055	758	304	1487	1543	1750
ENSG00000143443.9	34	25	10	69	51	80
ENSG00000143450.10	9	8	1	20	16	16
ENSG00000143452.11	0	0	0	2	0	2
ENSG00000143457.6	663	562	263	920	782	1192
ENSG00000143458.7	603	530	226	662	666	707
ENSG00000143466.9	86	52	14	197	226	220
ENSG00000143469.12	1523	1255	581	2119	2204	2190
ENSG00000143473.7	22	13	9	19	10	21
ENSG00000143476.13	139	179	39	168	231	141
ENSG00000143479.11	356	340	122	602	649	632
ENSG00000143486.11	812	555	240	981	1003	972
ENSG00000143493.8	437	318	138	851	719	842
ENSG00000143494.11	7	30	5	66	49	65
ENSG00000143498.13	246	215	103	305	318	313
ENSG00000143499.9	1863	1447	661	1836	2367	1877
ENSG00000143502.10	93	78	44	152	187	151
ENSG00000143507.13	2447	1921	879	2739	2688	2391
ENSG00000143512.8	5	0	0	4	5	6
ENSG00000143514.12	3559	2324	1207	4071	4027	4414
ENSG00000143515.12	1441	876	325	2564	3077	2543
ENSG00000143520.6	4	3	0	5	0	0
ENSG00000143536.7	0	0	0	2	0	0
ENSG00000143537.9	463	284	54	1013	1140	1286
ENSG00000143543.10	1684	1139	812	2261	2375	2306
ENSG00000143545.4	1382	1104	531	1269	995	2039
ENSG00000143546.5	0	0	0	0	0	0
ENSG00000143549.15	7326	5983	2758	8554	9285	8419
ENSG00000143552.5	7	6	1	5	8	7
ENSG00000143553.6	402	283	100	425	505	392
ENSG00000143554.9	28	23	8	38	22	47
ENSG00000143556.4	0	0	0	0	0	0
ENSG00000143569.14	3165	2097	847	4227	3343	5230
ENSG00000143570.13	2480	1561	690	3784	2778	2948
ENSG00000143575.10	791	649	187	906	1293	1037
ENSG00000143578.11	138	127	43	130	125	94
ENSG00000143590.9	111	63	17	24	20	23
ENSG00000143595.8	0	0	0	0	0	0
ENSG00000143603.14	0	3	2	2	5	6
ENSG00000143612.14	2365	1711	771	2667	2162	3284
ENSG00000143614.7	817	592	306	1434	1575	1700
ENSG00000143621.12	3978	3153	1695	4652	4924	4787
ENSG00000143622.6	2536	1834	1030	3948	4104	4058
ENSG00000143624.9	2089	1381	576	2285	2194	2786
ENSG00000143627.13	0	2	0	3	2	0
ENSG00000143630.5	51	25	13	88	68	88
ENSG00000143631.10	3	8	3	15	7	11
ENSG00000143632.10	2	0	0	4	2	5
ENSG00000143633.8	338	301	146	472	498	490
ENSG00000143641.8	9245	6081	2353	7923	6365	9972
ENSG00000143643.8	583	636	233	1018	1081	933
ENSG00000143653.9	1527	1329	627	2346	2637	2220
ENSG00000143669.9	2560	2091	1081	3529	3746	3621
ENSG00000143674.6	313	231	144	321	285	309
ENSG00000143702.11	8625	8401	3280	11769	11999	12320
ENSG00000143727.11	4132	3453	1702	3952	4653	3941
ENSG00000143740.10	532	373	118	687	719	698
ENSG00000143742.8	5260	5147	2485	5635	7814	5821
ENSG00000143748.13	777	713	380	1196	1193	1233
ENSG00000143751.9	1268	938	414	1359	1590	1367
ENSG00000143753.8	2263	1910	1098	2478	3087	2492
ENSG00000143756.7	2133	1799	859	2437	3173	2515
ENSG00000143761.9	2786	1858	683	4274	2929	5382
ENSG00000143768.7	31	16	15	47	31	55
ENSG00000143771.7	1352	1324	577	1108	1697	1276
ENSG00000143772.5	46	17	6	164	121	294
ENSG00000143774.12	791	278	107	1763	1985	1807
ENSG00000143776.14	4505	3622	2057	6258	6220	6832
ENSG00000143786.3	170	246	54	316	362	343
ENSG00000143793.8	82	68	38	244	182	249
ENSG00000143797.7	14859	12944	6199	11405	14331	11350
ENSG00000143799.8	1241	1029	359	1990	1781	2473
ENSG00000143801.12	105	52	22	314	319	301
ENSG00000143811.12	207	167	87	362	248	375
ENSG00000143815.10	615	538	252	832	959	976
ENSG00000143816.7	111	84	31	235	162	291
ENSG00000143819.8	114	65	17	387	251	565
ENSG00000143839.12	0	0	0	2	0	1
ENSG00000143842.10	67	42	17	172	158	171
ENSG00000143845.10	38	19	12	87	85	88
ENSG00000143847.11	2232	1010	365	90	63	100
ENSG00000143850.8	73	48	12	224	191	246
ENSG00000143851.11	0	0	0	3	0	1
ENSG00000143858.7	8	0	5	3	8	8
ENSG00000143862.3	545	342	132	590	712	734
ENSG00000143867.5	30	22	6	26	44	55
ENSG00000143869.5	0	2	0	4	4	3
ENSG00000143870.8	17902	15957	5815	15223	18137	15805
ENSG00000143878.8	7576	4552	2125	13383	14729	13873
ENSG00000143882.5	45	56	42	168	107	143
ENSG00000143889.11	1628	1309	721	2257	2393	2234
ENSG00000143891.12	189	139	80	334	438	356
ENSG00000143919.10	59	56	33	192	226	204
ENSG00000143921.6	0	0	0	0	0	0
ENSG00000143924.14	1594	1382	650	3396	3601	3526
ENSG00000143933.12	10355	10162	5515	14417	16798	14573
ENSG00000143942.4	44	47	10	114	156	88
ENSG00000143947.8	6209	5185	2328	5692	7206	5858
ENSG00000143951.11	255	209	115	436	382	411
ENSG00000143952.15	1702	1425	706	2567	2802	2817
ENSG00000143954.8	0	0	0	0	0	0
ENSG00000143970.12	1955	1753	849	3027	3056	3454
ENSG00000143971.7	2056	2081	1190	2692	2837	2599
ENSG00000143977.9	297	326	163	308	351	361
ENSG00000143994.9	21	31	14	50	28	38
ENSG00000143995.15	1109	850	361	1625	1668	1643
ENSG00000144010.7	0	1	0	0	0	0
ENSG00000144015.4	0	0	0	0	0	0
ENSG00000144021.2	1813	1455	522	2691	2925	2951
ENSG00000144026.7	781	620	258	899	768	839
ENSG00000144028.10	4124	2926	1310	5702	4281	8113
ENSG00000144029.7	1399	1168	519	1481	1480	1725
ENSG00000144031.7	0	0	0	1	0	1
ENSG00000144034.10	499	461	234	578	616	549
ENSG00000144035.3	0	0	0	0	0	0
ENSG00000144036.10	2171	1736	805	3300	3348	3636
ENSG00000144040.8	151	96	36	391	337	359
ENSG00000144043.7	800	431	218	968	1103	1124
ENSG00000144045.9	2	0	0	1	0	1
ENSG00000144048.6	908	745	389	1261	1528	1347
ENSG00000144057.11	1272	876	527	2068	2109	2242
ENSG00000144061.8	637	510	231	743	844	745
ENSG00000144063.3	0	1	0	1	0	0
ENSG00000144115.12	252	150	67	416	453	481
ENSG00000144118.9	1607	1475	517	2146	2133	2481
ENSG00000144119.3	0	0	0	0	0	0
ENSG00000144120.8	83	59	45	117	115	144
ENSG00000144130.7	0	0	0	3	0	0
ENSG00000144134.14	147	92	54	146	149	192
ENSG00000144136.6	1187	1354	424	2693	2773	2943
ENSG00000144140.5	6	5	3	9	6	17
ENSG00000144152.8	12	15	2	19	17	24
ENSG00000144158.4	40	52	30	73	28	112
ENSG00000144161.8	591	579	316	683	656	718
ENSG00000144182.12	83	107	42	114	198	126
ENSG00000144188.9	0	0	0	0	0	0
ENSG00000144191.7	0	0	0	6	2	2
ENSG00000144199.7	143	90	19	134	100	121
ENSG00000144214.5	12	17	6	23	25	20
ENSG00000144218.14	590	550	212	2325	1906	2674
ENSG00000144224.12	5971	5362	2514	8164	7722	9734
ENSG00000144227.4	0	5	0	2	2	1
ENSG00000144228.4	1530	1446	673	1521	1779	1603
ENSG00000144229.7	1	2	2	4	6	11
ENSG00000144230.12	0	0	0	2	1	1
ENSG00000144231.6	394	342	158	537	528	587
ENSG00000144233.5	834	606	262	1177	1424	1211
ENSG00000144278.10	1778	1326	813	1664	1756	1937
ENSG00000144283.17	6688	4815	2484	8440	8138	9030
ENSG00000144285.11	2	0	0	1	1	0
ENSG00000144290.12	6	5	3	37	26	28
ENSG00000144306.9	1195	1104	464	1552	1752	1542
ENSG00000144320.9	7518	5664	3327	3667	4443	3603
ENSG00000144331.14	4	3	0	2	0	1
ENSG00000144339.7	239	174	95	156	126	183
ENSG00000144354.9	40	62	15	86	75	87
ENSG00000144355.10	2	3	0	10	7	7
ENSG00000144357.12	3012	2554	1256	4300	4513	4650
ENSG00000144362.7	56	39	25	68	77	70
ENSG00000144366.11	384	373	178	1429	1772	1441
ENSG00000144369.8	794	724	274	1805	2225	1739
ENSG00000144381.12	5429	4810	2115	6497	6357	7197
ENSG00000144395.13	51	74	30	96	93	105
ENSG00000144401.10	247	228	118	510	501	505
ENSG00000144406.14	37	55	11	69	51	66
ENSG00000144407.5	0	0	0	1	0	1
ENSG00000144410.4	5	3	3	11	21	20
ENSG00000144426.14	4723	3973	1989	6547	7770	6511
ENSG00000144445.11	754	639	349	1242	1441	1277
ENSG00000144451.14	933	847	447	942	1096	1076
ENSG00000144452.10	39	61	21	58	51	68
ENSG00000144455.9	1438	1076	484	1631	2007	1553
ENSG00000144460.10	140	30	33	274	180	374
ENSG00000144468.12	228	239	63	370	450	446
ENSG00000144476.5	852	304	201	1432	2077	1511
ENSG00000144481.12	12	14	0	18	30	20
ENSG00000144485.6	10	8	1	28	20	17
ENSG00000144488.10	5	0	0	30	17	21
ENSG00000144504.11	97	54	18	161	155	205
ENSG00000144524.13	478	332	103	609	550	721
ENSG00000144535.15	392	307	109	664	613	775
ENSG00000144550.8	0	1	0	3	0	0
ENSG00000144554.6	261	328	98	401	465	384
ENSG00000144559.6	104	81	26	210	180	263
ENSG00000144560.9	2112	1485	614	3728	4078	3819
ENSG00000144566.6	3103	2852	1449	3396	3479	3593
ENSG00000144567.6	2230	1455	567	2203	2493	2241
ENSG00000144579.3	500	261	125	489	480	463
ENSG00000144580.9	996	817	331	1514	1755	1573
ENSG00000144583.4	409	339	90	637	545	740
ENSG00000144589.16	180	101	32	323	312	340
ENSG00000144591.13	283	170	51	441	428	455
ENSG00000144596.7	1	1	0	1	0	0
ENSG00000144597.9	1016	850	439	1311	1460	1431
ENSG00000144619.10	18	12	13	20	28	30
ENSG00000144635.4	687	751	406	1219	1482	1238
ENSG00000144642.16	6251	4476	2245	5420	6564	5662
ENSG00000144644.10	0	0	0	2	0	0
ENSG00000144645.9	996	671	380	1215	1021	1509
ENSG00000144647.5	110	59	20	149	165	168
ENSG00000144648.10	2	6	0	3	7	10
ENSG00000144649.4	0	0	0	0	0	0
ENSG00000144655.10	641	350	124	804	820	1097
ENSG00000144659.6	597	415	150	850	962	945
ENSG00000144668.7	5	2	3	3	3	1
ENSG00000144671.6	10	10	1	7	10	11
ENSG00000144674.12	18925	14823	8415	23401	21153	26605
ENSG00000144677.10	553	483	152	639	802	665
ENSG00000144681.6	527	488	180	540	570	603
ENSG00000144711.9	267	137	67	538	536	672
ENSG00000144712.7	13	0	3	39	37	49
ENSG00000144713.8	9942	10149	3220	8561	13158	8952
ENSG00000144724.14	308	329	93	948	1252	1003
ENSG00000144730.12	555	389	165	749	725	983
ENSG00000144736.9	371	330	138	610	745	669
ENSG00000144741.13	411	308	156	421	473	424
ENSG00000144744.12	2940	2637	1248	3849	4288	3788
ENSG00000144746.6	4281	4135	1971	5720	6349	6759
ENSG00000144747.10	5850	4913	2776	6383	6249	6702
ENSG00000144749.9	376	312	113	483	495	532
ENSG00000144771.7	0	1	0	0	0	0
ENSG00000144785.4	0	0	0	0	0	0
ENSG00000144791.5	668	451	221	703	946	923
ENSG00000144792.5	45	27	13	175	153	129
ENSG00000144802.7	2967	2577	981	2990	2790	2984
ENSG00000144810.11	40962	33867	15049	51533	60948	53106
ENSG00000144815.10	2123	1725	1002	4062	3420	4817
ENSG00000144820.3	6	0	2	0	0	0
ENSG00000144821.5	58	44	12	23	19	33
ENSG00000144824.15	17063	12324	5714	24181	27368	23535
ENSG00000144827.4	861	789	361	1376	1479	1266
ENSG00000144834.8	0	0	0	0	0	1
ENSG00000144837.4	2	2	2	5	7	6
ENSG00000144840.4	985	854	441	1122	1360	1071
ENSG00000144843.7	190	186	94	508	412	577
ENSG00000144847.8	2	0	0	1	3	1
ENSG00000144848.6	1841	1735	1047	2419	2497	2546
ENSG00000144852.12	1	3	0	15	6	2
ENSG00000144857.10	371	271	115	496	406	559
ENSG00000144867.7	818	722	258	1551	2054	1519
ENSG00000144868.9	0	0	0	1	0	0
ENSG00000144891.13	0	0	0	1	2	0
ENSG00000144893.8	151	147	49	315	304	363
ENSG00000144895.7	3815	3417	1539	3972	4501	3836
ENSG00000144908.9	22	20	2	26	28	42
ENSG00000144909.7	707	649	319	1148	1105	1299
ENSG00000144935.10	1349	1188	610	1937	2406	1841
ENSG00000144959.5	1631	1845	642	2190	2556	2361
ENSG00000144962.6	2	0	0	1	0	0
ENSG00000145002.8	0	2	0	1	4	5
ENSG00000145012.8	7681	5844	3385	15458	19201	16872
ENSG00000145014.13	179	141	71	385	354	433
ENSG00000145016.9	354	178	99	735	709	894
ENSG00000145020.10	25	35	5	65	59	81
ENSG00000145022.4	365	235	71	655	667	738
ENSG00000145029.7	91	55	33	228	207	263
ENSG00000145040.3	16	13	2	33	32	39
ENSG00000145041.11	686	612	259	1104	1070	1292
ENSG00000145050.11	1426	1457	797	1568	1900	1858
ENSG00000145063.10	0	0	0	1	0	0
ENSG00000145075.7	10	9	4	24	5	18
ENSG00000145087.8	2	0	3	0	1	0
ENSG00000145088.4	17	20	2	22	51	15
ENSG00000145103.8	1	0	0	1	0	0
ENSG00000145107.11	0	0	0	0	0	0
ENSG00000145113.17	1	3	1	6	0	0
ENSG00000145147.15	847	747	302	1148	1290	1290
ENSG00000145191.7	753	576	239	1024	1108	1122
ENSG00000145192.8	0	0	0	1	0	0
ENSG00000145194.13	20	7	4	37	34	38
ENSG00000145198.10	4	0	0	2	0	0
ENSG00000145214.9	94	21	12	285	263	272
ENSG00000145216.11	3856	3466	1657	4425	4142	4664
ENSG00000145217.9	3	0	0	11	5	5
ENSG00000145220.9	374	318	143	567	488	561
ENSG00000145241.6	1479	1365	614	2003	2168	2050
ENSG00000145242.9	3385	2512	1676	2090	2173	2167
ENSG00000145244.7	2	1	1	21	2	4
ENSG00000145246.9	1455	1100	484	3601	4279	3704
ENSG00000145247.7	765	898	288	1006	988	1292
ENSG00000145248.6	1	6	0	8	14	5
ENSG00000145283.7	0	0	0	0	0	1
ENSG00000145284.7	419	375	178	552	605	563
ENSG00000145287.6	2	1	3	30	34	34
ENSG00000145293.10	1002	909	360	1206	1434	1172
ENSG00000145309.5	5	0	2	2	2	3
ENSG00000145321.8	2	2	2	0	0	0
ENSG00000145331.9	223	234	78	251	322	232
ENSG00000145332.9	515	497	291	718	910	831
ENSG00000145335.11	33	29	17	70	74	71
ENSG00000145337.4	809	774	454	1251	1147	1383
ENSG00000145348.12	1635	1318	675	2338	2798	2360
ENSG00000145349.12	1159	1036	551	1787	2238	2050
ENSG00000145354.5	707	591	272	673	930	679
ENSG00000145358.2	155	163	72	123	144	120
ENSG00000145362.12	2340	1695	806	3410	4111	3704
ENSG00000145365.10	535	497	153	489	524	537
ENSG00000145375.7	799	694	307	1345	1403	1327
ENSG00000145384.3	0	0	0	0	0	0
ENSG00000145386.5	590	620	315	1009	1382	953
ENSG00000145388.10	1746	1459	720	2635	2446	2652
ENSG00000145390.7	2813	2650	1376	3670	3701	3881
ENSG00000145391.9	7735	6841	3314	9555	10258	10328
ENSG00000145414.4	73	81	51	228	213	239
ENSG00000145416.9	2220	1611	927	569	616	583
ENSG00000145423.4	0	1	0	1	0	0
ENSG00000145425.5	4392	3282	1000	3774	3910	2987
ENSG00000145428.10	10	5	5	39	33	34
ENSG00000145431.6	10479	9027	4473	10802	13838	10743
ENSG00000145439.7	927	942	405	1445	1497	1516
ENSG00000145451.8	0	1	0	2	2	0
ENSG00000145476.11	610	523	235	1805	1625	1944
ENSG00000145491.7	7	1	2	1	2	6
ENSG00000145494.7	611	372	96	893	581	947
ENSG00000145495.10	2996	2273	883	4000	4849	3779
ENSG00000145506.9	0	0	0	0	0	0
ENSG00000145526.7	185	168	109	141	131	120
ENSG00000145536.11	1	0	0	0	0	1
ENSG00000145545.7	136	113	42	210	281	250
ENSG00000145555.10	3433	3015	1005	5007	4205	5875
ENSG00000145569.5	12	14	9	15	22	9
ENSG00000145592.9	21755	19559	8608	15456	16903	16715
ENSG00000145604.11	448	308	124	617	837	609
ENSG00000145623.8	1178	988	418	835	975	965
ENSG00000145626.7	0	0	1	1	1	0
ENSG00000145632.10	55537	41972	23861	60170	61709	60293
ENSG00000145642.7	1	4	1	1	0	2
ENSG00000145649.7	0	0	0	0	0	0
ENSG00000145675.10	4828	3990	1912	5047	4821	6062
ENSG00000145681.6	0	6	3	6	5	8
ENSG00000145685.9	3702	3850	1568	5208	5781	5584
ENSG00000145687.11	760	832	451	724	763	743
ENSG00000145692.10	0	0	0	3	0	0
ENSG00000145700.5	31	21	18	48	45	37
ENSG00000145703.11	15	21	13	6	11	11
ENSG00000145708.6	4	1	0	1	2	0
ENSG00000145715.10	3179	3353	1273	3863	4187	4462
ENSG00000145721.7	0	1	0	0	1	4
ENSG00000145723.12	264	271	150	309	386	353
ENSG00000145725.15	2359	2309	988	4405	5425	4485
ENSG00000145730.16	28654	25533	12002	13269	16676	14187
ENSG00000145734.14	6709	5505	3087	8605	8537	9805
ENSG00000145736.10	318	310	263	422	561	517
ENSG00000145740.14	2247	1893	853	2687	3486	2724
ENSG00000145741.11	8505	7282	2855	7879	7319	8451
ENSG00000145743.11	1119	1003	468	1373	1549	1501
ENSG00000145757.11	25	16	11	28	25	26
ENSG00000145777.10	0	0	0	1	3	0
ENSG00000145779.7	1589	1471	723	1873	1859	1787
ENSG00000145780.6	1433	1229	518	1290	1296	1361
ENSG00000145781.4	516	493	203	741	988	686
ENSG00000145782.8	2755	2552	1138	3066	3581	3086
ENSG00000145794.12	14	5	2	3	2	3
ENSG00000145808.4	1	0	0	2	1	0
ENSG00000145817.12	9347	9937	3855	8838	13503	8786
ENSG00000145819.11	183	181	56	1179	947	1244
ENSG00000145824.8	0	0	0	3	3	1
ENSG00000145826.4	1	0	0	4	1	4
ENSG00000145832.8	1	3	0	0	2	0
ENSG00000145833.11	3897	3023	1528	4484	3597	5277
ENSG00000145835.6	0	0	0	0	0	0
ENSG00000145839.1	0	0	0	0	0	0
ENSG00000145850.4	0	0	2	0	0	0
ENSG00000145860.7	7238	5839	2683	5917	5726	6365
ENSG00000145861.7	0	0	0	0	0	0
ENSG00000145863.6	0	0	0	2	0	1
ENSG00000145864.8	0	0	3	2	0	0
ENSG00000145868.12	2204	1844	811	2847	3175	2877
ENSG00000145879.6	0	0	0	0	0	1
ENSG00000145882.6	472	352	188	827	881	948
ENSG00000145888.6	0	0	0	3	0	0
ENSG00000145901.10	2277	1191	486	1950	1691	2374
ENSG00000145907.10	8197	7240	3458	10854	13609	12372
ENSG00000145908.8	740	760	372	1048	1177	1174
ENSG00000145911.5	9	5	6	17	29	26
ENSG00000145912.4	205	171	67	580	431	519
ENSG00000145916.14	262	142	53	373	330	359
ENSG00000145919.6	1039	902	382	1290	1371	1311
ENSG00000145920.10	0	0	0	0	0	0
ENSG00000145934.11	24	20	4	51	62	46
ENSG00000145936.4	0	0	1	1	1	0
ENSG00000145945.5	69	58	17	286	243	366
ENSG00000145949.8	101	75	43	62	76	92
ENSG00000145965.5	0	1	0	0	0	0
ENSG00000145975.9	0	0	0	0	1	0
ENSG00000145979.13	168	136	45	304	331	335
ENSG00000145982.7	317	208	68	491	644	489
ENSG00000145990.6	434	311	127	846	916	896
ENSG00000145996.7	864	746	328	925	1129	940
ENSG00000146001.4	19	9	1	4	20	11
ENSG00000146005.3	19	11	4	20	14	18
ENSG00000146006.7	49	27	12	42	37	41
ENSG00000146007.6	2452	1956	961	2358	2406	2692
ENSG00000146013.6	2	2	0	2	0	2
ENSG00000146021.10	232	179	93	348	350	384
ENSG00000146038.7	33	16	20	31	36	43
ENSG00000146039.6	0	0	0	0	0	0
ENSG00000146047.4	0	0	0	0	0	0
ENSG00000146049.1	0	0	0	1	1	0
ENSG00000146054.13	11	3	3	25	26	22
ENSG00000146063.14	583	458	165	689	602	914
ENSG00000146066.2	61	38	12	107	117	124
ENSG00000146067.11	554	252	79	621	592	673
ENSG00000146070.12	0	1	0	0	1	0
ENSG00000146072.6	49	48	4	330	294	320
ENSG00000146083.7	135	122	41	364	246	447
ENSG00000146085.7	1032	858	462	1492	1655	1775
ENSG00000146090.11	1	0	0	2	0	0
ENSG00000146094.9	113	24	14	24	22	26
ENSG00000146109.3	210	151	46	244	317	294
ENSG00000146112.7	1535	962	299	2208	1946	2265
ENSG00000146122.12	844	448	166	1967	1549	2447
ENSG00000146143.13	290	279	126	486	628	403
ENSG00000146147.10	1	1	1	6	3	1
ENSG00000146151.8	3	2	0	1	1	0
ENSG00000146166.12	0	1	0	1	0	0
ENSG00000146192.10	6	2	0	0	1	1
ENSG00000146197.7	19	19	5	32	35	41
ENSG00000146205.9	17	8	8	17	13	7
ENSG00000146215.9	1	3	0	10	2	2
ENSG00000146216.7	7	0	0	15	3	16
ENSG00000146221.8	2	0	0	1	0	2
ENSG00000146223.10	3744	3072	1107	4247	4989	4232
ENSG00000146232.10	132	100	59	336	309	408
ENSG00000146233.3	2	5	2	10	18	11
ENSG00000146242.5	203	194	75	442	556	403
ENSG00000146243.9	332	292	158	559	668	483
ENSG00000146247.13	4248	3993	1932	5335	5843	5655
ENSG00000146250.5	0	1	0	11	7	3
ENSG00000146263.7	497	498	202	871	1050	823
ENSG00000146267.11	277	214	133	503	566	583
ENSG00000146276.7	0	0	0	0	0	0
ENSG00000146278.10	2809	2416	1089	2447	2221	2923
ENSG00000146281.5	1036	876	469	1516	1649	1629
ENSG00000146282.13	1844	1719	865	2171	2261	2281
ENSG00000146285.9	0	1	1	2	0	0
ENSG00000146350.9	588	528	262	661	808	652
ENSG00000146352.8	1	0	1	0	0	0
ENSG00000146360.7	0	0	0	1	0	0
ENSG00000146373.12	3089	2606	1523	3792	4226	3821
ENSG00000146374.9	0	1	1	4	4	1
ENSG00000146376.6	2743	3411	1028	3514	4096	3649
ENSG00000146378.5	0	0	0	0	0	0
ENSG00000146383.7	0	0	0	0	0	0
ENSG00000146385.1	0	0	0	1	0	0
ENSG00000146386.7	538	513	207	1010	1285	967
ENSG00000146399.1	0	0	0	1	0	0
ENSG00000146409.6	135	135	36	271	294	249
ENSG00000146410.7	24	20	7	34	20	40
