Symbol	201414878-01	201414879-01	201414880-01	201414881-01	201414882-01	201414883-01
ENSG00000211797.2	0	0	0	0	1	0
ENSG00000211798.3	0	0	0	0	0	0
ENSG00000211799.3	0	0	0	0	0	0
ENSG00000211800.3	0	0	0	0	0	1
ENSG00000211801.3	0	0	0	0	0	0
ENSG00000211802.3	0	0	0	0	0	0
ENSG00000211803.2	1	0	0	0	0	0
ENSG00000211804.2	0	0	0	0	0	0
ENSG00000211805.1	0	0	0	0	0	0
ENSG00000211806.2	0	0	0	0	0	0
ENSG00000211807.3	0	0	0	1	0	0
ENSG00000211808.3	0	0	0	0	0	0
ENSG00000211809.2	1	0	0	0	0	0
ENSG00000211810.3	0	0	0	1	0	0
ENSG00000211812.1	0	0	0	0	0	0
ENSG00000211813.2	0	0	0	0	0	0
ENSG00000211814.1	2	0	0	0	0	0
ENSG00000211815.3	1	2	0	5	3	0
ENSG00000211816.2	0	0	0	0	0	0
ENSG00000211817.2	0	0	0	0	0	0
ENSG00000211818.1	1	0	0	2	0	0
ENSG00000211819.3	0	0	0	0	0	0
ENSG00000211820.1	0	0	0	1	0	0
ENSG00000211821.2	0	0	0	1	0	0
ENSG00000211825.1	0	0	0	0	0	0
ENSG00000211826.1	0	0	0	0	0	0
ENSG00000211827.1	0	0	0	0	0	0
ENSG00000211828.1	0	0	0	0	0	0
ENSG00000211829.2	0	0	0	0	0	0
ENSG00000211831.2	0	0	0	1	0	0
ENSG00000211832.2	0	0	0	0	0	0
ENSG00000211833.1	0	0	0	1	0	0
ENSG00000211834.1	0	0	0	0	0	0
ENSG00000211835.1	0	0	0	0	0	0
ENSG00000211836.1	0	0	0	0	0	0
ENSG00000211837.1	0	0	0	0	0	0
ENSG00000211838.1	0	0	0	0	0	0
ENSG00000211839.1	0	0	0	0	0	0
ENSG00000211840.1	0	0	0	0	0	0
ENSG00000211841.1	0	0	0	0	0	0
ENSG00000211842.1	0	0	0	0	0	0
ENSG00000211843.1	0	0	0	0	0	0
ENSG00000211844.1	0	0	0	0	0	0
ENSG00000211845.1	0	0	0	0	0	0
ENSG00000211846.1	0	0	0	0	0	0
ENSG00000211847.1	0	0	0	0	0	0
ENSG00000211848.1	0	0	0	0	0	0
ENSG00000211849.1	0	0	0	0	0	0
ENSG00000211850.1	0	0	0	0	0	0
ENSG00000211851.1	0	0	0	0	0	0
ENSG00000211852.1	0	0	0	0	0	0
ENSG00000211853.1	0	0	0	0	0	0
ENSG00000211854.1	0	0	0	0	0	0
ENSG00000211855.1	0	0	0	0	0	0
ENSG00000211856.1	0	0	0	0	0	0
ENSG00000211857.1	0	0	0	0	0	0
ENSG00000211858.1	0	0	0	0	0	0
ENSG00000211859.1	0	0	0	0	0	0
ENSG00000211860.1	0	0	0	0	0	0
ENSG00000211861.1	1	0	0	0	0	0
ENSG00000211862.1	0	0	0	1	0	0
ENSG00000211863.1	0	0	0	0	0	0
ENSG00000211864.2	0	0	0	0	0	0
ENSG00000211865.1	0	0	0	0	0	0
ENSG00000211866.1	3	2	5	15	14	11
ENSG00000211867.1	7	8	1	6	16	9
ENSG00000211868.1	1	0	0	0	5	0
ENSG00000211869.1	3	1	0	1	6	3
ENSG00000211870.1	1	6	0	6	4	1
ENSG00000211871.1	3	1	2	8	3	8
ENSG00000211872.1	0	0	0	2	2	2
ENSG00000211873.1	0	1	0	0	1	3
ENSG00000211874.1	0	0	0	2	0	7
ENSG00000211875.1	4	4	0	8	10	6
ENSG00000211876.1	0	1	1	0	1	1
ENSG00000211877.1	2	1	2	8	10	16
ENSG00000211878.1	0	0	0	1	2	4
ENSG00000211879.1	5	6	0	5	6	2
ENSG00000211880.1	2	0	0	6	1	2
ENSG00000211881.1	0	1	0	9	1	0
ENSG00000211882.1	0	0	0	5	2	0
ENSG00000211883.1	2	0	3	3	1	5
ENSG00000211884.1	3	2	0	4	4	2
ENSG00000211885.1	0	3	0	2	1	1
ENSG00000211886.1	1	0	0	4	1	1
ENSG00000211887.2	0	0	0	0	0	0
ENSG00000211888.2	1	0	0	0	0	0
ENSG00000211890.3	0	0	0	2	0	0
ENSG00000211891.4	0	0	0	0	0	0
ENSG00000211892.2	0	0	0	0	0	0
ENSG00000211893.3	0	0	0	0	0	0
ENSG00000211895.3	0	0	0	0	0	1
ENSG00000211896.2	0	0	0	0	0	0
ENSG00000211897.3	0	0	0	0	0	0
ENSG00000211898.3	0	0	0	1	0	0
ENSG00000211899.3	0	1	0	2	0	0
ENSG00000211900.2	0	0	0	0	0	0
ENSG00000211904.2	0	0	0	0	0	0
ENSG00000211905.1	0	0	0	0	0	0
ENSG00000211907.1	0	0	0	1	0	0
ENSG00000211909.1	0	0	0	0	0	0
ENSG00000211911.1	0	0	0	0	0	0
ENSG00000211912.1	0	0	0	0	0	0
ENSG00000211914.1	0	0	0	0	0	0
ENSG00000211915.1	0	0	0	0	0	0
ENSG00000211917.1	0	0	0	0	0	0
ENSG00000211918.1	0	0	0	0	0	0
ENSG00000211920.1	0	0	0	0	0	0
ENSG00000211921.1	0	0	0	0	0	0
ENSG00000211923.1	0	0	0	0	0	0
ENSG00000211924.1	0	0	0	0	0	0
ENSG00000211925.1	0	0	0	0	0	0
ENSG00000211928.1	0	0	0	0	0	0
ENSG00000211930.1	0	0	0	0	0	0
ENSG00000211931.1	0	0	0	0	0	0
ENSG00000211933.2	0	0	0	0	0	1
ENSG00000211934.2	0	0	0	0	0	0
ENSG00000211935.2	1	0	0	0	0	0
ENSG00000211936.2	0	0	0	0	0	0
ENSG00000211937.2	0	0	0	0	0	0
ENSG00000211938.2	0	0	0	1	0	0
ENSG00000211939.2	0	0	0	0	0	0
ENSG00000211940.2	0	0	0	0	0	0
ENSG00000211941.2	0	0	0	0	0	0
ENSG00000211942.2	0	0	0	0	0	0
ENSG00000211943.2	0	0	0	0	0	0
ENSG00000211944.2	0	0	0	0	0	0
ENSG00000211945.2	0	0	0	0	0	0
ENSG00000211946.2	0	0	0	0	0	0
ENSG00000211947.2	0	0	0	0	0	0
ENSG00000211949.2	0	0	0	1	0	0
ENSG00000211950.2	0	0	0	1	0	0
ENSG00000211951.2	0	0	0	0	0	0
ENSG00000211952.2	0	0	0	0	0	0
ENSG00000211953.2	0	0	0	0	0	0
ENSG00000211955.2	0	0	0	0	0	0
ENSG00000211956.2	0	0	0	0	0	0
ENSG00000211957.2	0	0	0	0	0	0
ENSG00000211958.2	0	0	0	0	0	0
ENSG00000211959.2	0	0	0	0	0	0
ENSG00000211961.2	0	0	0	0	0	1
ENSG00000211962.2	0	0	0	0	0	0
ENSG00000211964.2	0	0	0	2	0	0
ENSG00000211965.2	0	0	0	0	0	0
ENSG00000211966.2	0	0	0	0	0	0
ENSG00000211967.2	0	0	0	2	0	0
ENSG00000211968.2	0	0	0	1	0	0
ENSG00000211970.2	0	0	0	0	0	0
ENSG00000211972.2	0	0	0	0	0	0
ENSG00000211973.2	0	0	0	0	0	0
ENSG00000211974.2	0	0	0	0	0	0
ENSG00000211976.2	0	0	0	0	0	0
ENSG00000211978.2	0	0	0	0	0	0
ENSG00000211979.2	0	0	0	0	0	0
ENSG00000211983.1	0	0	0	0	0	0
ENSG00000211984.2	0	0	0	0	0	0
ENSG00000211987.2	0	0	0	0	0	0
ENSG00000211990.1	0	0	0	0	2	1
ENSG00000211991.2	0	0	0	0	0	0
ENSG00000211995.1	0	0	0	0	0	0
ENSG00000211996.1	0	0	0	0	0	0
ENSG00000211997.1	1	1	0	0	2	1
ENSG00000212001.2	0	0	0	0	5	0
ENSG00000212007.2	0	0	0	0	0	0
ENSG00000212013.1	0	0	0	0	0	0
ENSG00000212014.1	0	0	0	0	0	0
ENSG00000212017.2	2	3	1	0	2	0
ENSG00000212022.1	0	0	0	0	0	0
ENSG00000212024.2	0	4	0	0	2	3
ENSG00000212025.2	0	0	0	0	0	0
ENSG00000212027.1	1	0	0	4	3	2
ENSG00000212030.1	0	0	0	1	3	0
ENSG00000212031.1	0	0	0	0	0	0
ENSG00000212032.2	0	0	0	0	0	0
ENSG00000212034.1	0	0	0	0	0	0
ENSG00000212036.2	0	0	0	0	0	0
ENSG00000212037.1	0	1	0	0	0	0
ENSG00000212039.1	0	0	0	0	0	0
ENSG00000212040.1	0	0	0	0	0	0
ENSG00000212044.1	0	0	0	0	0	0
ENSG00000212045.1	0	0	0	0	0	0
ENSG00000212049.1	0	0	0	0	0	0
ENSG00000212051.1	0	0	0	0	0	0
ENSG00000212054.2	0	0	0	0	0	0
ENSG00000212055.1	0	0	0	0	0	0
ENSG00000212057.1	0	0	0	0	0	0
ENSG00000212061.2	0	0	0	0	0	0
ENSG00000212063.1	0	0	0	0	0	0
ENSG00000212065.2	0	0	0	0	0	0
ENSG00000212066.1	0	0	0	0	0	0
ENSG00000212067.1	0	0	0	0	0	0
ENSG00000212070.1	0	0	0	0	0	0
ENSG00000212071.1	0	0	0	0	0	0
ENSG00000212072.1	0	0	0	0	0	0
ENSG00000212073.1	0	0	0	0	0	0
ENSG00000212075.1	0	0	0	0	0	0
ENSG00000212076.1	0	0	0	0	0	0
ENSG00000212082.2	0	0	0	0	0	0
ENSG00000212084.2	0	0	0	0	0	0
ENSG00000212085.2	0	0	0	0	0	0
ENSG00000212086.1	0	0	0	0	0	0
ENSG00000212089.1	0	0	0	0	1	1
ENSG00000212091.1	0	0	0	0	0	0
ENSG00000212093.1	0	0	0	0	0	0
ENSG00000212094.2	0	0	0	0	0	0
ENSG00000212095.1	0	0	0	0	0	0
ENSG00000212098.1	0	0	0	0	0	0
ENSG00000212099.1	0	0	0	0	0	0
ENSG00000212100.2	0	0	0	0	0	0
ENSG00000212101.1	0	0	0	0	0	0
ENSG00000212102.1	0	0	0	0	0	0
ENSG00000212104.1	0	0	0	0	0	0
ENSG00000212111.2	0	0	0	0	0	0
ENSG00000212114.1	0	0	0	0	0	0
ENSG00000212122.3	0	0	1	3	1	5
ENSG00000212123.3	1	2	0	5	4	4
ENSG00000212124.2	18	5	6	29	50	37
ENSG00000212125.2	14	15	3	16	25	22
ENSG00000212126.3	6	7	1	10	27	11
ENSG00000212127.5	34	29	18	84	97	50
ENSG00000212128.2	19	18	5	64	65	47
ENSG00000212133.1	0	0	0	0	0	0
ENSG00000212134.1	0	0	0	0	0	0
ENSG00000212135.1	1	0	0	2	4	3
ENSG00000212136.1	0	0	0	0	0	0
ENSG00000212138.1	2	0	1	1	0	2
ENSG00000212140.1	0	0	0	0	1	0
ENSG00000212144.1	0	0	0	0	0	0
ENSG00000212145.2	0	0	1	1	0	0
ENSG00000212146.1	0	0	0	0	0	0
ENSG00000212147.1	0	0	0	0	0	0
ENSG00000212149.1	0	0	0	0	3	0
ENSG00000212153.1	0	0	0	0	0	0
ENSG00000212154.1	0	0	0	0	0	0
ENSG00000212156.1	0	0	0	0	0	0
ENSG00000212157.1	0	0	0	1	0	0
ENSG00000212158.1	0	0	1	0	0	2
ENSG00000212160.1	0	1	0	0	0	0
ENSG00000212161.1	0	0	0	0	0	0
ENSG00000212163.2	3	0	1	2	4	3
ENSG00000212165.1	0	0	0	0	0	0
ENSG00000212167.1	0	0	0	0	0	0
ENSG00000212168.1	0	0	0	0	0	0
ENSG00000212170.1	0	1	0	4	1	0
ENSG00000212171.1	0	0	0	0	0	0
ENSG00000212172.1	0	0	0	0	0	0
ENSG00000212174.1	0	0	0	0	0	0
ENSG00000212175.1	0	0	0	0	0	1
ENSG00000212176.1	0	0	0	0	0	0
ENSG00000212181.1	0	0	0	0	0	0
ENSG00000212182.1	0	0	0	0	0	0
ENSG00000212184.1	0	0	0	0	0	0
ENSG00000212186.1	0	0	0	0	0	0
ENSG00000212187.1	0	0	0	0	0	0
ENSG00000212189.1	0	0	0	0	0	0
ENSG00000212190.1	1	2	0	0	0	0
ENSG00000212191.1	0	0	0	0	0	0
ENSG00000212195.1	382	384	131	291	385	336
ENSG00000212197.1	0	0	0	0	0	0
ENSG00000212199.1	0	0	0	0	0	0
ENSG00000212204.1	0	0	0	0	0	0
ENSG00000212205.1	0	0	0	0	0	0
ENSG00000212206.1	0	0	0	0	1	0
ENSG00000212207.1	0	0	0	1	2	5
ENSG00000212211.1	1	3	0	1	12	1
ENSG00000212214.1	0	0	0	0	0	0
ENSG00000212215.1	0	0	1	0	0	0
ENSG00000212216.1	0	0	0	0	0	0
ENSG00000212219.1	0	0	0	0	0	0
ENSG00000212221.1	0	0	0	0	0	0
ENSG00000212224.1	0	0	0	0	0	0
ENSG00000212226.1	0	0	0	6	1	1
ENSG00000212228.1	0	0	0	0	0	0
ENSG00000212229.1	0	0	0	0	0	0
ENSG00000212230.1	0	0	0	0	1	0
ENSG00000212232.1	53	99	47	114	193	113
ENSG00000212237.1	0	0	0	0	0	0
ENSG00000212238.1	0	0	0	0	0	0
ENSG00000212240.1	0	0	0	0	0	0
ENSG00000212241.1	0	0	0	3	2	1
ENSG00000212242.1	0	0	0	0	0	0
ENSG00000212246.1	0	0	0	0	2	0
ENSG00000212247.1	0	0	0	0	0	0
ENSG00000212248.1	0	1	0	0	14	2
ENSG00000212249.2	0	0	0	0	0	0
ENSG00000212251.1	0	0	0	0	0	0
ENSG00000212254.1	0	0	0	0	0	0
ENSG00000212257.1	1	0	2	1	2	2
ENSG00000212258.1	0	0	0	0	0	0
ENSG00000212259.1	0	0	0	0	0	0
ENSG00000212260.1	0	0	0	0	0	0
ENSG00000212264.1	0	0	0	0	0	0
ENSG00000212265.1	0	0	0	0	0	0
ENSG00000212266.1	0	0	0	0	0	0
ENSG00000212269.1	0	0	0	0	0	0
ENSG00000212270.1	0	0	0	0	0	0
ENSG00000212273.1	0	0	0	0	0	0
ENSG00000212276.1	0	0	0	0	0	0
ENSG00000212277.1	0	0	0	0	0	0
ENSG00000212278.1	0	0	1	0	0	0
ENSG00000212279.2	1	0	0	0	0	0
ENSG00000212280.1	0	0	0	0	0	0
ENSG00000212282.1	0	0	0	0	0	0
ENSG00000212283.1	2	2	7	2	5	1
ENSG00000212289.1	0	0	0	0	0	0
ENSG00000212290.1	0	0	0	0	0	0
ENSG00000212292.1	0	0	0	0	0	0
ENSG00000212293.1	3	0	3	20	17	16
ENSG00000212295.1	0	0	0	0	0	0
ENSG00000212296.1	4	3	0	6	2	2
ENSG00000212297.1	0	0	0	0	0	0
ENSG00000212298.1	0	0	0	0	0	0
ENSG00000212302.1	3	0	0	2	0	2
ENSG00000212303.1	0	0	0	0	0	0
ENSG00000212304.1	3	2	3	6	6	9
ENSG00000212305.1	0	0	0	0	0	0
ENSG00000212306.1	0	1	1	3	4	7
ENSG00000212308.1	0	0	0	0	1	0
ENSG00000212309.1	0	0	0	0	0	0
ENSG00000212312.1	0	0	0	0	0	0
ENSG00000212314.1	0	0	0	0	0	0
ENSG00000212316.1	0	0	0	0	0	0
ENSG00000212319.1	0	0	0	0	0	0
ENSG00000212321.1	0	0	0	0	0	0
ENSG00000212324.1	0	0	0	0	0	0
ENSG00000212325.1	0	0	0	0	0	0
ENSG00000212327.1	0	0	0	0	0	0
ENSG00000212329.1	0	3	1	3	1	1
ENSG00000212330.1	0	0	0	0	0	0
ENSG00000212331.1	0	0	0	0	0	0
ENSG00000212332.1	3	1	0	3	1	0
ENSG00000212333.1	0	0	0	1	0	1
ENSG00000212335.1	0	0	0	0	0	0
ENSG00000212336.1	0	0	0	0	0	0
ENSG00000212338.1	0	0	0	0	0	0
ENSG00000212340.1	0	0	0	0	0	0
ENSG00000212342.1	0	0	0	0	0	0
ENSG00000212344.1	0	0	0	0	0	0
ENSG00000212345.1	0	0	0	0	0	0
ENSG00000212347.2	0	0	0	0	0	0
ENSG00000212348.1	0	0	0	0	0	0
ENSG00000212354.1	0	0	0	1	0	3
ENSG00000212358.1	0	0	0	0	0	0
ENSG00000212359.1	0	0	0	0	0	0
ENSG00000212360.1	3	2	1	3	3	2
ENSG00000212363.1	0	0	0	0	0	0
ENSG00000212365.1	0	0	0	0	0	0
ENSG00000212366.1	0	0	0	0	0	1
ENSG00000212368.1	0	0	0	0	0	0
ENSG00000212370.1	0	0	1	0	3	1
ENSG00000212371.1	4	8	1	8	7	7
ENSG00000212373.1	0	0	0	1	0	0
ENSG00000212374.1	2	0	1	1	0	5
ENSG00000212377.1	0	0	0	0	0	0
ENSG00000212378.1	0	0	0	0	0	0
ENSG00000212379.1	0	0	0	0	0	0
ENSG00000212380.1	27	20	2	22	33	32
ENSG00000212382.1	0	0	0	0	0	0
ENSG00000212383.1	0	0	0	0	1	0
ENSG00000212384.1	0	0	0	0	0	0
ENSG00000212385.1	0	5	1	3	2	6
ENSG00000212387.1	0	0	0	0	0	0
ENSG00000212388.1	0	0	0	0	0	0
ENSG00000212389.1	1	1	1	7	9	6
ENSG00000212391.1	6	8	0	1	2	4
ENSG00000212392.1	0	0	0	0	0	0
ENSG00000212395.1	0	0	0	0	0	0
ENSG00000212396.1	1	0	0	0	0	0
ENSG00000212397.1	0	0	0	0	0	0
ENSG00000212398.1	0	0	0	0	0	0
ENSG00000212402.1	5	4	0	4	7	2
ENSG00000212404.1	0	0	0	0	0	0
ENSG00000212407.1	0	0	0	0	0	1
ENSG00000212409.1	0	0	0	0	0	0
ENSG00000212410.1	0	0	0	0	1	0
ENSG00000212411.1	0	0	0	0	0	0
ENSG00000212413.1	0	2	0	3	1	0
ENSG00000212414.1	0	0	0	0	0	0
ENSG00000212415.1	0	0	0	0	0	0
ENSG00000212418.1	0	0	0	2	2	2
ENSG00000212420.1	1	3	2	6	10	4
ENSG00000212421.1	0	0	0	0	0	0
ENSG00000212422.1	0	0	0	0	0	0
ENSG00000212424.1	0	0	0	0	0	0
ENSG00000212425.1	0	0	0	0	0	0
ENSG00000212428.1	9	5	2	5	12	9
ENSG00000212429.1	0	0	0	0	0	0
ENSG00000212432.1	0	0	0	0	0	0
ENSG00000212433.1	0	0	0	0	0	0
ENSG00000212434.1	0	0	0	0	0	1
ENSG00000212440.1	0	0	0	0	0	0
ENSG00000212441.1	0	0	0	0	0	0
ENSG00000212442.1	0	0	0	0	0	0
ENSG00000212443.1	0	0	1	1	4	0
ENSG00000212445.1	4	0	0	3	0	1
ENSG00000212446.1	1	0	0	0	0	0
ENSG00000212447.1	0	0	0	0	0	1
ENSG00000212448.1	0	0	0	0	0	0
ENSG00000212450.1	0	0	0	0	0	0
ENSG00000212451.1	0	0	0	2	5	2
ENSG00000212452.1	2	3	0	3	4	7
ENSG00000212454.1	0	0	0	0	0	0
ENSG00000212455.1	0	1	0	0	1	1
ENSG00000212456.1	149	98	19	138	117	151
ENSG00000212457.1	0	0	0	0	0	0
ENSG00000212458.1	0	0	0	0	0	0
ENSG00000212459.1	0	0	0	0	0	0
ENSG00000212460.1	0	0	0	0	0	0
ENSG00000212461.1	1	0	0	0	1	0
ENSG00000212464.1	6	31	33	12	34	11
ENSG00000212466.1	0	0	0	0	0	0
ENSG00000212468.1	0	0	0	0	0	0
ENSG00000212469.1	0	0	0	0	1	0
ENSG00000212473.1	0	0	0	0	0	0
ENSG00000212475.1	0	0	0	0	0	0
ENSG00000212479.1	0	0	0	0	0	0
ENSG00000212482.1	1	4	5	1	5	4
ENSG00000212485.1	0	0	0	0	0	0
ENSG00000212489.1	0	0	0	0	0	0
ENSG00000212490.1	0	0	0	0	0	0
ENSG00000212493.1	6	6	0	15	11	13
ENSG00000212495.1	0	0	0	0	0	0
ENSG00000212496.1	1	3	0	0	2	0
ENSG00000212497.1	2	1	0	0	0	0
ENSG00000212498.1	0	0	0	0	0	0
ENSG00000212499.1	0	0	0	0	0	0
ENSG00000212505.1	0	0	0	0	0	0
ENSG00000212510.1	0	0	0	0	0	0
ENSG00000212511.1	0	0	0	0	0	0
ENSG00000212512.1	0	0	0	0	0	0
ENSG00000212516.1	0	0	0	0	0	0
ENSG00000212517.1	1	0	0	0	0	0
ENSG00000212518.1	0	0	0	0	0	0
ENSG00000212520.1	0	0	0	0	0	0
ENSG00000212521.1	1	0	1	0	0	1
ENSG00000212522.1	0	0	0	0	0	0
ENSG00000212525.1	0	0	0	0	0	0
ENSG00000212526.1	1	1	0	9	3	6
ENSG00000212527.1	0	0	0	0	0	0
ENSG00000212528.1	1	0	0	1	1	0
ENSG00000212529.1	0	0	0	1	0	0
ENSG00000212532.1	0	0	0	0	0	0
ENSG00000212533.1	2	0	0	0	0	0
ENSG00000212534.1	0	9	1	5	3	11
ENSG00000212535.1	0	1	0	0	6	3
ENSG00000212536.1	1	0	1	1	1	0
ENSG00000212538.1	0	0	0	0	0	0
ENSG00000212539.1	1	0	1	4	3	5
ENSG00000212541.1	2	0	0	0	1	3
ENSG00000212542.1	0	0	0	0	0	0
ENSG00000212544.1	3	3	4	1	2	3
ENSG00000212545.1	0	0	0	0	0	0
ENSG00000212546.1	0	0	0	0	0	0
ENSG00000212549.1	0	0	0	0	0	0
ENSG00000212550.1	0	0	0	0	0	0
ENSG00000212551.1	0	0	0	1	0	0
ENSG00000212552.2	10	8	1	8	9	5
ENSG00000212553.1	0	0	0	0	0	0
ENSG00000212555.1	0	0	0	0	0	0
ENSG00000212556.1	0	0	0	0	0	0
ENSG00000212558.1	0	0	0	0	0	0
ENSG00000212559.1	0	0	0	0	0	0
ENSG00000212560.1	0	0	0	0	0	0
ENSG00000212561.1	0	0	0	0	0	0
ENSG00000212564.1	0	0	0	0	0	0
ENSG00000212565.1	0	0	0	0	0	0
ENSG00000212567.1	1	0	0	1	2	2
ENSG00000212568.1	0	0	0	2	0	2
ENSG00000212569.1	0	0	0	0	0	0
ENSG00000212571.1	0	0	0	0	0	0
ENSG00000212572.1	0	0	0	0	0	0
ENSG00000212576.1	0	0	0	0	0	0
ENSG00000212579.1	0	0	1	1	0	0
ENSG00000212580.1	0	1	0	1	0	0
ENSG00000212581.1	0	3	0	3	3	0
ENSG00000212582.1	0	0	0	0	0	2
ENSG00000212584.1	0	0	0	0	0	0
ENSG00000212585.1	0	0	0	0	0	0
ENSG00000212586.1	0	0	0	0	0	0
ENSG00000212587.1	3	0	0	1	1	0
ENSG00000212588.1	16	33	69	39	106	84
ENSG00000212589.1	0	0	0	0	0	0
ENSG00000212590.1	0	0	0	0	0	0
ENSG00000212593.1	0	0	0	0	0	0
ENSG00000212594.1	0	0	0	0	0	0
ENSG00000212595.1	0	0	0	0	0	0
ENSG00000212597.1	0	1	2	3	2	2
ENSG00000212598.1	0	0	0	0	0	0
ENSG00000212599.1	0	0	0	0	0	0
ENSG00000212601.1	0	0	0	0	0	0
ENSG00000212604.1	0	0	0	0	0	0
ENSG00000212605.1	0	1	0	4	2	2
ENSG00000212607.1	0	0	1	1	2	1
ENSG00000212608.1	0	0	0	0	0	0
ENSG00000212609.1	0	0	0	0	0	0
ENSG00000212610.1	0	0	0	0	0	0
ENSG00000212611.1	0	0	0	0	0	0
ENSG00000212612.1	0	0	0	0	0	0
ENSG00000212615.1	1	0	0	3	5	4
ENSG00000212618.1	0	0	0	0	0	0
ENSG00000212620.1	0	0	0	0	0	0
ENSG00000212623.1	0	0	0	0	0	0
ENSG00000212624.1	0	0	0	0	1	0
ENSG00000212625.1	0	0	0	0	0	0
ENSG00000212626.1	0	0	0	0	0	0
ENSG00000212628.1	0	0	0	0	0	0
ENSG00000212643.1	0	0	0	0	0	0
ENSG00000212657.1	0	0	0	1	0	0
ENSG00000212658.1	0	0	0	0	0	0
ENSG00000212659.1	0	0	0	0	0	0
ENSG00000212663.2	0	0	0	0	0	0
ENSG00000212664.4	1492	1369	2165	1274	1155	1284
ENSG00000212670.1	28	23	7	42	36	51
ENSG00000212673.1	2	2	0	1	0	0
ENSG00000212694.4	75	44	9	135	130	164
ENSG00000212695.4	0	0	0	0	0	0
ENSG00000212710.3	70	103	78	148	211	181
ENSG00000212712.2	4	9	7	6	8	7
ENSG00000212717.2	0	0	0	0	0	0
ENSG00000212719.6	102	76	23	131	164	179
ENSG00000212721.2	0	0	0	0	0	0
ENSG00000212722.6	0	0	0	0	0	0
ENSG00000212724.2	40	71	24	56	48	70
ENSG00000212725.3	0	0	0	0	0	0
ENSG00000212734.4	2	3	0	2	5	8
ENSG00000212743.1	39	27	9	18	14	13
ENSG00000212747.3	162	97	32	223	225	259
ENSG00000212766.5	4	1	1	4	4	6
ENSG00000212768.2	26	11	8	24	5	11
ENSG00000212769.5	0	0	0	0	0	0
ENSG00000212789.3	640	419	252	590	556	593
ENSG00000212802.3	1540	833	80	1599	1628	1603
ENSG00000212807.1	0	0	0	0	0	0
ENSG00000212829.7	10	21	17	10	26	12
ENSG00000212855.5	0	0	0	0	0	0
ENSG00000212856.5	0	0	0	0	0	0
ENSG00000212864.2	1	0	0	11	1	11
ENSG00000212899.1	0	0	0	0	0	0
ENSG00000212900.1	0	0	0	0	0	1
ENSG00000212901.2	0	0	0	0	0	0
ENSG00000212907.2	0	0	0	0	0	0
ENSG00000212916.3	63	91	54	140	104	151
ENSG00000212928.1	1	4	2	4	3	6
ENSG00000212930.3	0	0	0	0	0	0
ENSG00000212932.2	0	1	0	1	0	0
ENSG00000212933.1	0	0	0	0	0	0
ENSG00000212935.1	0	0	0	0	0	0
ENSG00000212938.3	0	0	0	0	0	0
ENSG00000212939.2	0	0	0	0	0	0
ENSG00000212951.4	0	0	0	1	0	1
ENSG00000212952.5	0	0	0	1	0	1
ENSG00000212961.4	1	0	0	0	1	0
ENSG00000212978.5	201	160	74	227	292	227
ENSG00000212989.2	0	0	0	0	0	0
ENSG00000212993.3	52	63	26	107	135	107
ENSG00000212994.4	1	1	0	1	5	2
ENSG00000212997.1	1	0	0	0	0	1
ENSG00000212998.1	2	1	0	16	0	1
ENSG00000212999.1	5	7	5	3	4	10
ENSG00000213002.1	9	16	10	18	10	6
ENSG00000213003.2	25	29	22	32	29	44
ENSG00000213005.2	11	17	29	14	27	15
ENSG00000213013.4	3	1	0	0	2	4
ENSG00000213014.3	0	0	0	0	0	0
ENSG00000213015.4	85	63	16	110	74	189
ENSG00000213016.3	0	0	0	0	0	0
ENSG00000213018.2	7	15	12	6	19	24
ENSG00000213020.4	333	301	156	503	537	572
ENSG00000213022.4	0	0	0	0	0	0
ENSG00000213023.5	0	0	0	3	0	0
ENSG00000213024.6	412	258	86	770	659	799
ENSG00000213025.2	201	149	155	128	141	151
ENSG00000213026.4	0	0	0	0	0	0
ENSG00000213028.3	1	1	1	0	0	1
ENSG00000213029.2	0	0	0	0	0	0
ENSG00000213030.4	33	16	3	59	78	60
ENSG00000213032.3	0	0	0	0	0	0
ENSG00000213033.4	2	0	0	0	0	1
ENSG00000213035.4	0	0	0	0	0	0
ENSG00000213036.3	186	154	140	152	171	190
ENSG00000213041.4	0	0	0	0	0	0
ENSG00000213045.3	0	0	0	0	3	1
ENSG00000213046.4	0	0	0	0	0	0
ENSG00000213047.7	2537	2272	1163	3393	4329	3494
ENSG00000213048.3	0	0	0	0	0	0
ENSG00000213049.3	0	1	0	0	0	0
ENSG00000213050.4	1	2	3	0	0	0
ENSG00000213051.3	42	43	63	38	45	39
ENSG00000213055.3	0	0	0	2	1	0
ENSG00000213057.4	7	1	3	3	7	5
ENSG00000213058.3	2	6	10	3	9	8
ENSG00000213060.4	0	0	0	0	1	0
ENSG00000213061.2	0	1	0	1	1	0
ENSG00000213062.3	33	33	12	77	77	80
ENSG00000213063.3	0	0	0	0	0	0
ENSG00000213064.5	2865	2153	893	4293	4692	4449
ENSG00000213065.2	0	0	0	0	0	0
ENSG00000213066.7	429	410	170	736	721	667
ENSG00000213067.2	7	3	0	9	6	7
ENSG00000213068.3	0	0	0	4	6	5
ENSG00000213069.3	0	0	0	0	0	0
ENSG00000213070.3	27	50	28	56	58	79
ENSG00000213071.6	29	37	11	111	119	81
ENSG00000213073.4	70	49	20	118	91	93
ENSG00000213075.7	4	1	0	2	3	1
ENSG00000213076.3	4	7	2	2	3	3
